날짜,종목코드,종목명,기준봉종가
2026-01-05,403870,HPSP,33200
2026-01-26,403870,HPSP,45850
2026-02-02,403870,HPSP,46700
2026-03-16,403870,HPSP,51200
2026-04-20,403870,HPSP,53400
2026-04-27,403870,HPSP,52600
2026-05-04,403870,HPSP,53900
2026-05-11,403870,HPSP,49500
2024-02-26,405100,큐알티,38200
2024-04-15,411080,샌즈랩,13390
2025-11-10,413630,씨피시스템,4890
2026-01-26,417200,LS머트리얼즈,17250
2026-03-09,417200,LS머트리얼즈,22850
2026-03-16,417200,LS머트리얼즈,25300
2026-04-20,417200,LS머트리얼즈,27200
2026-04-27,417200,LS머트리얼즈,30050
2026-03-30,425040,티이엠씨,13140
2025-09-08,437730,삼현,20600
2025-09-22,437730,삼현,22550
2025-10-13,437730,삼현,29100
2025-11-24,437730,삼현,40300
2025-12-22,437730,삼현,55300
2026-01-05,437730,삼현,64400
2026-01-12,437730,삼현,71000
2026-02-02,440110,파두,45150
2026-03-03,440110,파두,71000
2026-03-09,440110,파두,66200
2026-04-27,440110,파두,78200
2026-05-04,440110,파두,92400
2026-05-11,440110,파두,100100
2026-05-18,440110,파두,128300
2025-07-14,441270,파인엠텍,11350
2025-09-01,441270,파인엠텍,13250
2026-03-16,445680,큐리옥스바이오시스템즈,122800
2025-10-13,455900,엔젤로보틱스,29950
2026-01-19,455900,엔젤로보틱스,37350
2026-04-13,456010,아이씨티케이,25800
2025-06-23,457550,우진엔텍,34800
2025-05-26,460930,현대힘스,20550
2025-08-25,460930,현대힘스,27450
2025-09-01,460930,현대힘스,28450
2025-09-08,460930,현대힘스,29500
2026-01-12,462350,이노스페이스,20198
2025-12-15,466100,클로봇,65300
2025-12-22,466100,클로봇,64100
2026-01-12,466100,클로봇,67500
2026-01-19,466100,클로봇,67400
2026-01-05,474170,루미르,12630
2026-02-02,474170,루미르,19460
2026-02-23,476060,온코닉테라퓨틱스,23450
2020-08-10,950130,엑세스바이오,25237
2020-08-18,950130,엑세스바이오,29814
2026-01-26,950160,코오롱티슈진,105000
2026-03-23,950160,코오롱티슈진,127000
2026-05-11,950160,코오롱티슈진,111600
2023-05-08,900250,크리스탈신소재,3555
2023-05-15,900250,크리스탈신소재,2715
2023-06-12,900250,크리스탈신소재,4085
2015-09-21,900100,파이온엑스,28514
2015-09-30,900100,파이온엑스,53265
2017-12-04,900100,파이온엑스,22949
2017-12-11,900100,파이온엑스,33443
