date,name,code,close,trading_value_billion
20201008,신성이엔지,011930,32550,5620
20201005,이스트에이드,239340,7450,3074
20200922,케이피엠테크,042040,48950,5073
20200918,신풍제약,019170,198000,20536
20200915,앤디포스,238090,26074,5766
20200907,두산퓨얼셀,336260,58185,8224
20200904,유니슨,018000,5053,3635
20200904,동국S&C,100130,9050,4818
20200902,유나이티드제약,033270,70700,3753
20200901,유나이티드제약,033270,61800,3290
20200831,두산에너빌리티,034020,14274,11071
20200828,두산에너빌리티,034020,11526,9062
20200827,YBM넷,057030,12850,4860
20200827,제넥신,095700,128555,15234
20200827,알서포트,131370,19550,8500
20200826,일신바이오,068330,8558,5844
20200825,바이넥스,053030,28750,8153
20200825,일신바이오,068330,6597,6017
20200819,엑세스바이오,950130,42561,4085
20200814,엑세스바이오,950130,25237,3300
20200813,에이텍,045660,42700,4511
20200810,SK디스커버리,006120,67200,2649
20200810,SK케미칼,285130,267881,7128
20200807,에이텍,045660,31800,4115
20200807,에이스테크,088800,71070,4306
20200807,서울바이오시스,092190,25450,4179
20200803,시노펙스,025320,4649,6548
20200803,드림텍,192650,19896,6432
20200803,휴마시스,205470,21763,6526
20200731,드림텍,192650,15305,3315
20200730,랩지노믹스,084650,8990,8172
20200724,SK케미칼,285130,187150,18724
20200723,랩지노믹스,084650,6559,3507
20200723,알테오젠,196170,102879,3569
20200722,신일제약,012790,40902,5038
20200720,신일제약,012790,24221,2446
20200720,신풍제약,019170,94900,7633
20200714,스틱인베스트먼트,026890,17650,5250
20200713,신풍제약,019170,60300,7500
20200713,드림텍,192650,12540,2434
20200713,두산퓨얼셀,336260,40376,4412
20200710,신풍제약,019170,48650,10347
20200709,알서포트,131370,10100,5076
20200707,신풍제약,019170,37950,10503
20200706,스틱인베스트먼트,026890,14050,7583
20200701,SK증권,001510,2262,5086
20200629,SK케미칼,285130,89738,6809
20200625,비트컴퓨터,032850,13900,5049
20200623,두산퓨얼셀,336260,31398,3959
20200622,알테오젠,196170,93308,4096
20200618,스페코,013810,10000,2380
20200618,빅텍,065450,11650,4821
20200609,부광약품,003000,31616,12739
20200609,신풍제약,019170,27200,6317
20200608,일양약품,007570,88721,5948
20200601,셀트리온제약,068760,91428,10366
20200528,YBM넷,057030,11050,4594
20200526,명문제약,017180,8520,5095
20200518,현대바이오랜드,052260,19225,5212
20200514,랩지노믹스,084650,5264,5137
20200514,SK케미칼,285130,63251,2837
20200420,파미셀,005690,24050,11807
20200417,한진칼,180640,109500,13655
20200414,부광약품,003000,23138,10879
20200407,톱텍,108230,19800,5387
20200406,알서포트,131370,6120,2010
20200403,남선알미늄,008350,6400,9936
20200331,부광약품,003000,21175,5946
20200331,셀트리온,068270,195589,23783
20200327,YBM넷,057030,8080,2754
20200326,신풍제약,019170,12450,5233
20200326,수젠텍,253840,27600,2991
20200303,한진칼,180640,80800,7211
20200226,한진칼,180640,60000,4616
20200219,오공,045060,11450,4154
20200214,스틱인베스트먼트,026890,10100,4515
20191119,국일제지,078130,44129,3978
20191021,HLB,028300,66784,7554
20191021,HLB생명과학,067630,13404,2732
20191007,HLB,028300,43342,5877
20190729,모나미,005360,5910,2229
20190723,국일제지,078130,31390,6013
20190715,동진쎄미켐,005290,17400,4096
20190626,현대바이오,048410,9848,6727
20190621,LB세미콘,061970,12250,3435
20190430,현대바이오,048410,7822,2901
20190108,아난티,025980,26100,6550
20181212,남선알미늄,008350,3180,3053
20180612,퍼스텍,010820,7980,5172
20180515,대아티아이,045390,8070,2500
20180430,현대건설,000720,61883,7766
20180406,파미셀,005690,20800,5202
20180312,네이처셀,007390,50318,2663
20180201,에이티넘인베스트,021080,7130,3712
20180124,헬릭스미스,084990,150603,5983
20180115,셀트리온제약,068760,84403,10451
20180112,셀트리온제약,068760,68987,9203
20180110,한올바이오파마,009420,36000,4560
20180109,우리기술투자,041190,7770,3642
20180105,차바이오텍,085660,32170,5373
20180102,차바이오텍,085660,27001,3562
20171214,파이온엑스,900100,33390,3959
20171206,텔콘RF제약,200230,46371,7438
20171204,텔콘RF제약,200230,37205,6165
20171130,텔콘RF제약,200230,31813,4323
20171120,신라젠,215600,81676,9085
20171117,텔콘RF제약,200230,27904,5579
20171115,셀트리온제약,068760,45121,6930
20170925,신라젠,215600,31093,3472
20170914,신라젠,215600,29811,5093
20170908,신라젠,215600,23592,3821
20160524,CMG제약,058820,7000,2074
20160518,영진약품,003520,14150,5309
20160516,보성파워텍,006910,13791,3511
20160513,보성파워텍,006910,10612,2081
20160425,영진약품,003520,7700,4574
20160422,영진약품,003520,5930,2266
